	Technique	Algorithm	Classifier	Seed	F1	F2	F3	F4	F5
112	Proposal	rnsga2	FairVotingClassifier	5	0.0064153969526864	0.1095238095238095	0.9325842696629212	0.6529953917050692	0.6171122994652407
113	ProposalWeighted	F1_rnsga2	FairVotingClassifier	5	0.0064153969526864	0.1095238095238095	0.9325842696629212	0.6529953917050692	0.6171122994652407
114	ProposalWeighted	F2_rnsga2	FairVotingClassifier	5	0.0064153969526864	0.1095238095238095	0.9325842696629212	0.6529953917050692	0.6171122994652407
115	ProposalWeighted	F3_rnsga2	FairVotingClassifier	5	0.0064153969526864	0.1095238095238095	0.9325842696629212	0.6529953917050692	0.6171122994652407
116	ProposalWeighted	F4_rnsga2	FairVotingClassifier	5	0.0064153969526864	0.1095238095238095	0.9325842696629212	0.6529953917050692	0.6171122994652407
117	ProposalWeighted	F5_rnsga2	FairVotingClassifier	5	0.0064153969526864	0.1095238095238095	0.9325842696629212	0.6529953917050692	0.6171122994652407
118	AIF360	AdversarialDebiasing	AdversarialDebiasing	5	0.0238095238095238	0.139094924577048	1.0	0.6076036866359447	0.5505347593582888
119	AIF360	PostProcessingMeta	PostProcessingMeta	5	0.0142857142857142	0.1168706293706294	0.898876404494382	0.593721198156682	0.567379679144385
120	Voting		VotingClassifier	6	0.1638176638176638	0.0109890109890109	0.9130434782608696	0.6004159239453357	0.7243107769423559
121	Fairlearn	false_positive_rate_parity	VotingClassifier	6	0.1638176638176638	0.0109890109890109	0.9130434782608696	0.6004159239453357	0.7243107769423559
122	Fairlearn	true_positive_rate_parity	VotingClassifier	6	0.1923076923076923	0.0074925074925075	0.9130434782608696	0.6004159239453357	0.7330827067669173
123	Fairlearn	equalized_odds	VotingClassifier	6	0.223076923076923	0.0041003772347055	0.9239130434782608	0.6004159239453357	0.7418546365914787
124	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	6	0.1373626373626373	0.0145947802197802	0.8695652173913043	0.6004159239453357	0.7155388471177945
