	Technique	Algorithm	Classifier	Seed	F1	F2	F3	F4	F5
543	Fairlearn	equalized_odds	VotingClassifier	27	0.0881575519999317	0.0	1.0	0.8931297709923663	0.8887987012987013
544	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	27	0.0167232277526395	0.0	1.0	0.9834605597964376	0.9618506493506492
545	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	27	0.0167232277526395	0.0	1.0	0.9834605597964376	0.9618506493506492
546	Proposal	nsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
547	ProposalWeighted	F1_nsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
548	ProposalWeighted	F2_nsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
549	ProposalWeighted	F3_nsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
550	ProposalWeighted	F4_nsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
551	ProposalWeighted	F5_nsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
552	Proposal	rnsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
553	ProposalWeighted	F1_rnsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
554	ProposalWeighted	F2_rnsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
555	ProposalWeighted	F3_rnsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
556	ProposalWeighted	F4_rnsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
557	ProposalWeighted	F5_rnsga2	FairVotingClassifier	27	0.0164965889799756	0.0026246719160104	0.997564935064935	0.9812579166246316	0.9618506493506492
558	AIF360	AdversarialDebiasing	AdversarialDebiasing	27	0.0167232277526395	0.0	1.0	0.9834605597964376	0.9618506493506492
559	AIF360	PostProcessingMeta	PostProcessingMeta	27	0.016830312185297	0.0017543859649122	0.9991883116883116	0.9834605597964376	0.961038961038961
560	Voting		VotingClassifier	28	0.0013209700793864	0.0	1.0	0.9817232375979112	0.9696485623003196
561	Fairlearn	false_positive_rate_parity	VotingClassifier	28	0.0377510040160642	0.0068259385665528	1.0	0.9660574412532636	0.961630423580336
562	Fairlearn	true_positive_rate_parity	VotingClassifier	28	0.0057849819577295	0.0	1.0	0.9817232375979112	0.9656549520766772
563	Fairlearn	equalized_odds	VotingClassifier	28		0.1296054966652363	1.0	0.5	0.5
564	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	28	0.0013209700793864	0.0	1.0	0.9817232375979112	0.9696485623003196
565	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	28	0.0013209700793864	0.0	1.0	0.9817232375979112	0.9696485623003196
566	Proposal	nsga2	FairVotingClassifier	28	0.0013209700793864	0.0	0.9983948635634028	0.9817232375979112	0.9696485623003196
567	ProposalWeighted	F1_nsga2	FairVotingClassifier	28	0.0013209700793864	0.0	0.9983948635634028	0.9817232375979112	0.9696485623003196
568	ProposalWeighted	F2_nsga2	FairVotingClassifier	28	0.0013209700793864	0.0	0.9983948635634028	0.9817232375979112	0.9696485623003196
569	ProposalWeighted	F3_nsga2	FairVotingClassifier	28	0.0013209700793864	0.0	0.9983948635634028	0.9817232375979112	0.9696485623003196
570	ProposalWeighted	F4_nsga2	FairVotingClassifier	28	0.0013209700793864	0.0	0.9983948635634028	0.9817232375979112	0.9696485623003196
571	ProposalWeighted	F5_nsga2	FairVotingClassifier	28	0.0013209700793864	0.0	0.9983948635634028	0.9817232375979112	0.9696485623003196
572	Proposal	rnsga2	FairVotingClassifier	28	0.0013209700793864	0.0	1.0	0.9817232375979112	0.9696485623003196
573	ProposalWeighted	F1_rnsga2	FairVotingClassifier	28	0.0013209700793864	0.0	1.0	0.9817232375979112	0.9696485623003196
574	ProposalWeighted	F2_rnsga2	FairVotingClassifier	28	0.0013209700793864	0.0	1.0	0.9817232375979112	0.9696485623003196
575	ProposalWeighted	F3_rnsga2	FairVotingClassifier	28	0.0013209700793864	0.0	1.0	0.9817232375979112	0.9696485623003196
576	ProposalWeighted	F4_rnsga2	FairVotingClassifier	28	0.0013209700793864	0.0	1.0	0.9817232375979112	0.9696485623003196
577	ProposalWeighted	F5_rnsga2	FairVotingClassifier	28	0.0013209700793864	0.0	1.0	0.9817232375979112	0.9696485623003196
578	AIF360	AdversarialDebiasing	AdversarialDebiasing	28	0.0013209700793864	0.0	1.0	0.9817232375979112	0.9696485623003196
579	AIF360	PostProcessingMeta	PostProcessingMeta	28	0.0015712740198856	0.0027027027027026	0.9975922953451044	0.9794810851315436	0.9696485623003196
580	Voting		VotingClassifier	29	0.0099301652188724	0.0	1.0	0.9773936170212766	0.9660347551342812
581	Fairlearn	false_positive_rate_parity	VotingClassifier	29	0.002967422398702	0.0	1.0	0.9627659574468084	0.9541864139020536
582	Fairlearn	true_positive_rate_parity	VotingClassifier	29	0.0099301652188724	0.0	1.0	0.9773936170212766	0.9660347551342812
583	Fairlearn	equalized_odds	VotingClassifier	29	0.0662793303242741	0.0	1.0	0.8829787234042553	0.8996840442338072
584	Proposal	nsga2	FairVotingClassifier	29	0.0095086166477981	0.005540166204986	0.9983443708609272	0.9736622737376944	0.9660347551342812
585	ProposalWeighted	F1_nsga2	FairVotingClassifier	29	0.0095086166477981	0.005540166204986	0.9983443708609272	0.9736622737376944	0.9660347551342812
586	ProposalWeighted	F2_nsga2	FairVotingClassifier	29	0.0095086166477981	0.005540166204986	0.9983443708609272	0.9736622737376944	0.9660347551342812
587	ProposalWeighted	F3_nsga2	FairVotingClassifier	29	0.0095086166477981	0.005540166204986	0.9983443708609272	0.9736622737376944	0.9660347551342812
588	ProposalWeighted	F4_nsga2	FairVotingClassifier	29	0.0095086166477981	0.005540166204986	0.9983443708609272	0.9736622737376944	0.9660347551342812
589	ProposalWeighted	F5_nsga2	FairVotingClassifier	29	0.0095086166477981	0.005540166204986	0.9983443708609272	0.9736622737376944	0.9660347551342812
590	Proposal	rnsga2	FairVotingClassifier	29	0.0097201330963125	0.0027777777777777	0.9991721854304636	0.9755279453794856	0.9660347551342812
591	ProposalWeighted	F1_rnsga2	FairVotingClassifier	29	0.0097201330963125	0.0027777777777777	0.9991721854304636	0.9755279453794856	0.9660347551342812
592	ProposalWeighted	F2_rnsga2	FairVotingClassifier	29	0.0097201330963125	0.0027777777777777	0.9991721854304636	0.9755279453794856	0.9660347551342812
593	ProposalWeighted	F3_rnsga2	FairVotingClassifier	29	0.0097201330963125	0.0027777777777777	0.9991721854304636	0.9755279453794856	0.9660347551342812
594	ProposalWeighted	F4_rnsga2	FairVotingClassifier	29	0.0097201330963125	0.0027777777777777	0.9991721854304636	0.9755279453794856	0.9660347551342812
595	ProposalWeighted	F5_rnsga2	FairVotingClassifier	29	0.0097201330963125	0.0027777777777777	0.9991721854304636	0.9755279453794856	0.9660347551342812
596	AIF360	AdversarialDebiasing	AdversarialDebiasing	29	0.0099301652188724	0.0	1.0	0.9773936170212766	0.9660347551342812
597	AIF360	PostProcessingMeta	PostProcessingMeta	29	0.0084282088891993	0.0191256830601093	0.9735099337748344	0.9643339155287391	0.9660347551342812
