Technique	variable	value
AIF360, AdversarialDebiasing	F1	0.0732600732600732
AIF360, AdversarialDebiasing	F1	0.0436507936507936
AIF360, AdversarialDebiasing	F1	0.0909090909090908
AIF360, AdversarialDebiasing	F1	0.103030303030303
AIF360, AdversarialDebiasing	F1	0.170538101604278
AIF360, AdversarialDebiasing	F1	0.0238095238095238
AIF360, AdversarialDebiasing	F1	0.1516227180527383
AIF360, AdversarialDebiasing	F1	0.0297435897435897
AIF360, AdversarialDebiasing	F1	0.143020594965675
AIF360, AdversarialDebiasing	F1	0.0625
AIF360, AdversarialDebiasing	F1	0.1159090909090909
AIF360, AdversarialDebiasing	F1	0.06
AIF360, AdversarialDebiasing	F1	0.0945945945945946
AIF360, AdversarialDebiasing	F1	0.0147286821705426
AIF360, AdversarialDebiasing	F1	0.0532608695652174
AIF360, AdversarialDebiasing	F1	0.1252723311546841
AIF360, AdversarialDebiasing	F1	0.194078947368421
AIF360, AdversarialDebiasing	F1	0.2026578073089701
AIF360, AdversarialDebiasing	F1	0.2348837209302325
AIF360, AdversarialDebiasing	F1	0.0410839160839161
AIF360, AdversarialDebiasing	F1	0.0662139219015279
AIF360, AdversarialDebiasing	F1	0.1032608695652174
AIF360, AdversarialDebiasing	F1	0.064383865248227
AIF360, AdversarialDebiasing	F1	0.0233062330623305
AIF360, AdversarialDebiasing	F1	0.0027173913043478
AIF360, AdversarialDebiasing	F1	0.0189125295508273
AIF360, AdversarialDebiasing	F1	0.0346083788706739
AIF360, AdversarialDebiasing	F1	0.0214285714285714
AIF360, AdversarialDebiasing	F1	0.01954802259887
AIF360, AdversarialDebiasing	F1	0.0645933014354066
AIF360, AdversarialDebiasing	F1	0.2467532467532467
AIF360, AdversarialDebiasing	F1	0.3714285714285714
AIF360, AdversarialDebiasing	F1	
AIF360, AdversarialDebiasing	F1	0.2179054054054054
AIF360, AdversarialDebiasing	F1	0.0292397660818713
AIF360, AdversarialDebiasing	F1	0.0142857142857142
AIF360, AdversarialDebiasing	F1	
AIF360, AdversarialDebiasing	F1	0.0535714285714285
AIF360, AdversarialDebiasing	F1	0.1703296703296703
AIF360, AdversarialDebiasing	F1	0.0833333333333333
AIF360, AdversarialDebiasing	F1	0.2327586206896552
AIF360, AdversarialDebiasing	F1	0.09375
AIF360, AdversarialDebiasing	F1	
AIF360, AdversarialDebiasing	F1	
AIF360, AdversarialDebiasing	F1	
AIF360, AdversarialDebiasing	F1	
AIF360, AdversarialDebiasing	F1	
AIF360, AdversarialDebiasing	F1	0.205087440381558
AIF360, AdversarialDebiasing	F1	0.1136363636363636
AIF360, AdversarialDebiasing	F1	0.1888111888111888
AIF360, AdversarialDebiasing	F1	0.0757575757575758
AIF360, AdversarialDebiasing	F1	0.2430555555555555
AIF360, AdversarialDebiasing	F1	
AIF360, AdversarialDebiasing	F1	0.2736842105263157
AIF360, AdversarialDebiasing	F1	
AIF360, AdversarialDebiasing	F1	0.0625
AIF360, AdversarialDebiasing	F1	
AIF360, AdversarialDebiasing	F1	0.0112499999999999
AIF360, AdversarialDebiasing	F1	0.053030303030303
AIF360, AdversarialDebiasing	F1	0.1149425287356322
Fairlearn, equalized_odds	F1	0.2424242424242424
Fairlearn, equalized_odds	F1	0.1516516516516516
Fairlearn, equalized_odds	F1	0.037037037037037
Fairlearn, equalized_odds	F1	0.1239495798319327
Fairlearn, equalized_odds	F1	0.1507936507936507
Fairlearn, equalized_odds	F1	0.1076190476190476
Fairlearn, equalized_odds	F1	0.223076923076923
Fairlearn, equalized_odds	F1	0.0022172949002217
Fairlearn, equalized_odds	F1	0.1907692307692308
Fairlearn, equalized_odds	F1	0.0039682539682539
Fairlearn, equalized_odds	F1	0.0293103448275862
Fairlearn, equalized_odds	F1	0.0831918505942275
Fairlearn, equalized_odds	F1	0.1071428571428571
Fairlearn, equalized_odds	F1	0.108695652173913
Fairlearn, equalized_odds	F1	0.049645390070922
Fairlearn, equalized_odds	F1	0.1801801801801801
Fairlearn, equalized_odds	F1	0.2645502645502645
Fairlearn, equalized_odds	F1	0.2241379310344827
Fairlearn, equalized_odds	F1	0.2087542087542087
Fairlearn, equalized_odds	F1	0.1673502871205906
Fairlearn, equalized_odds	F1	0.0056818181818181
Fairlearn, equalized_odds	F1	0.2142857142857143
Fairlearn, equalized_odds	F1	0.0555555555555555
Fairlearn, equalized_odds	F1	0.3308823529411764
Fairlearn, equalized_odds	F1	0.1040723981900452
Fairlearn, equalized_odds	F1	0.0686653771760155
Fairlearn, equalized_odds	F1	0.0999999999999999
Fairlearn, equalized_odds	F1	0.0289473684210526
Fairlearn, equalized_odds	F1	0.0491990846681922
Fairlearn, equalized_odds	F1	0.0620300751879698
Fairlearn, false_positive_rate_parity	F1	0.2090909090909091
Fairlearn, false_positive_rate_parity	F1	0.165
Fairlearn, false_positive_rate_parity	F1	0.0012771392081737
Fairlearn, false_positive_rate_parity	F1	0.0116279069767442
Fairlearn, false_positive_rate_parity	F1	0.1285714285714285
Fairlearn, false_positive_rate_parity	F1	0.0960061443932411
Fairlearn, false_positive_rate_parity	F1	0.1638176638176638
Fairlearn, false_positive_rate_parity	F1	0.0254506892895016
Fairlearn, false_positive_rate_parity	F1	0.2115384615384615
Fairlearn, false_positive_rate_parity	F1	0.0162835249042145
Fairlearn, false_positive_rate_parity	F1	0.0156739811912225
Fairlearn, false_positive_rate_parity	F1	0.1334310850439882
Fairlearn, false_positive_rate_parity	F1	0.1044546850998464
Fairlearn, false_positive_rate_parity	F1	0.1666666666666666
Fairlearn, false_positive_rate_parity	F1	0.049645390070922
Fairlearn, false_positive_rate_parity	F1	0.1563706563706563
Fairlearn, false_positive_rate_parity	F1	0.2645502645502645
Fairlearn, false_positive_rate_parity	F1	0.21875
Fairlearn, false_positive_rate_parity	F1	0.1481481481481481
Fairlearn, false_positive_rate_parity	F1	0.1864623243933589
Fairlearn, false_positive_rate_parity	F1	0.0791666666666666
Fairlearn, false_positive_rate_parity	F1	0.203416149068323
Fairlearn, false_positive_rate_parity	F1	0.0616554054054054
Fairlearn, false_positive_rate_parity	F1	0.2392156862745098
Fairlearn, false_positive_rate_parity	F1	0.0784313725490196
Fairlearn, false_positive_rate_parity	F1	0.1126530612244897
Fairlearn, false_positive_rate_parity	F1	0.0444444444444444
Fairlearn, false_positive_rate_parity	F1	0.0432330827067669
Fairlearn, false_positive_rate_parity	F1	0.0043103448275861
Fairlearn, false_positive_rate_parity	F1	0.0157142857142856
Fairlearn, true_positive_rate_parity	F1	0.2142857142857142
Fairlearn, true_positive_rate_parity	F1	0.0953346855983772
Fairlearn, true_positive_rate_parity	F1	0.0675381263616557
Fairlearn, true_positive_rate_parity	F1	0.1908866995073891
Fairlearn, true_positive_rate_parity	F1	0.1507936507936507
Fairlearn, true_positive_rate_parity	F1	0.0693581780538302
Fairlearn, true_positive_rate_parity	F1	0.1923076923076923
Fairlearn, true_positive_rate_parity	F1	0.0022172949002217
Fairlearn, true_positive_rate_parity	F1	0.2013574660633484
Fairlearn, true_positive_rate_parity	F1	0.039787798408488
Fairlearn, true_positive_rate_parity	F1	0.0108892921960072
Fairlearn, true_positive_rate_parity	F1	0.0831918505942275
Fairlearn, true_positive_rate_parity	F1	0.0833333333333333
Fairlearn, true_positive_rate_parity	F1	0.0702341137123745
Fairlearn, true_positive_rate_parity	F1	0.0222222222222222
Fairlearn, true_positive_rate_parity	F1	0.1801801801801801
Fairlearn, true_positive_rate_parity	F1	0.1674074074074074
Fairlearn, true_positive_rate_parity	F1	0.2142857142857143
Fairlearn, true_positive_rate_parity	F1	0.1481481481481481
Fairlearn, true_positive_rate_parity	F1	0.1178743961352656
Fairlearn, true_positive_rate_parity	F1	0.0056818181818181
Fairlearn, true_positive_rate_parity	F1	0.2142857142857143
Fairlearn, true_positive_rate_parity	F1	0.0380952380952381
Fairlearn, true_positive_rate_parity	F1	0.35
Fairlearn, true_positive_rate_parity	F1	0.1040723981900452
Fairlearn, true_positive_rate_parity	F1	0.1103896103896103
Fairlearn, true_positive_rate_parity	F1	0.125
Fairlearn, true_positive_rate_parity	F1	0.0289473684210526
Fairlearn, true_positive_rate_parity	F1	0.0579710144927536
Fairlearn, true_positive_rate_parity	F1	0.0849673202614379
Proposal, nsga2	F1	0.1729323308270676
Proposal, nsga2	F1	0.125858123569794
Proposal, nsga2	F1	0.0477453580901857
Proposal, nsga2	F1	0.0501672240802675
Proposal, nsga2	F1	0.0
Proposal, nsga2	F1	0.0437342304457527
Proposal, nsga2	F1	0.1442307692307692
Proposal, nsga2	F1	0.0439560439560439
Proposal, nsga2	F1	0.1666666666666666
Proposal, nsga2	F1	0.0104166666666666
Proposal, nsga2	F1	0.0615384615384615
Proposal, nsga2	F1	0.1716129032258064
Proposal, nsga2	F1	0.0914285714285714
Proposal, nsga2	F1	0.1485714285714285
Proposal, nsga2	F1	0.0428571428571428
Proposal, nsga2	F1	0.1041666666666666
Proposal, nsga2	F1	0.1692307692307692
Proposal, nsga2	F1	0.1354166666666666
Proposal, nsga2	F1	0.2142857142857143
Proposal, nsga2	F1	0.2144268774703557
Proposal, nsga2	F1	0.1333333333333333
Proposal, nsga2	F1	0.2153209109730848
Proposal, nsga2	F1	0.0574912891986062
Proposal, nsga2	F1	0.1372549019607843
Proposal, nsga2	F1	0.0280112044817926
Proposal, nsga2	F1	0.0806270996640537
Proposal, nsga2	F1	0.0081632653061224
Proposal, nsga2	F1	0.0595238095238094
Proposal, nsga2	F1	0.0549860205032618
Proposal, nsga2	F1	0.0466666666666666
Proposal, rnsga2	F1	0.1111111111111111
Proposal, rnsga2	F1	0.1701902748414376
Proposal, rnsga2	F1	0.0952380952380952
Proposal, rnsga2	F1	0.0760233918128654
Proposal, rnsga2	F1	0.1287037037037037
Proposal, rnsga2	F1	0.0064153969526864
Proposal, rnsga2	F1	0.0670498084291187
Proposal, rnsga2	F1	0.0848861283643891
Proposal, rnsga2	F1	0.2407407407407407
Proposal, rnsga2	F1	0.0122850122850122
Proposal, rnsga2	F1	0.0738095238095238
Proposal, rnsga2	F1	0.1200980392156862
Proposal, rnsga2	F1	0.0914285714285714
Proposal, rnsga2	F1	0.0997150997150996
Proposal, rnsga2	F1	0.0105820105820105
Proposal, rnsga2	F1	0.2142857142857143
Proposal, rnsga2	F1	0.202020202020202
Proposal, rnsga2	F1	0.1585081585081585
Proposal, rnsga2	F1	0.1416666666666666
Proposal, rnsga2	F1	0.21
Proposal, rnsga2	F1	0.0303030303030303
Proposal, rnsga2	F1	0.0928853754940711
Proposal, rnsga2	F1	0.0551724137931034
Proposal, rnsga2	F1	0.2556776556776556
Proposal, rnsga2	F1	0.0367892976588629
Proposal, rnsga2	F1	0.125
Proposal, rnsga2	F1	0.0013227513227513
Proposal, rnsga2	F1	0.0178571428571428
Proposal, rnsga2	F1	0.0719780219780219
Proposal, rnsga2	F1	0.0121212121212121
Proposal, F1_nsga2	F1	0.0555555555555555
Proposal, F1_nsga2	F1	0.0723684210526315
Proposal, F1_nsga2	F1	0.0529100529100529
Proposal, F1_nsga2	F1	0.0501672240802675
Proposal, F1_nsga2	F1	0.2100840336134454
Proposal, F1_nsga2	F1	0.0150537634408602
Proposal, F1_nsga2	F1	0.12
Proposal, F1_nsga2	F1	0.0408653846153846
Proposal, F1_nsga2	F1	0.1896551724137931
Proposal, F1_nsga2	F1	0.0324324324324324
Proposal, F1_nsga2	F1	0.0451612903225806
Proposal, F1_nsga2	F1	0.1716129032258064
Proposal, F1_nsga2	F1	0.0914285714285714
Proposal, F1_nsga2	F1	0.1229885057471264
Proposal, F1_nsga2	F1	0.0741869918699186
Proposal, F1_nsga2	F1	0.1405228758169934
Proposal, F1_nsga2	F1	0.2529644268774703
Proposal, F1_nsga2	F1	0.1893039049235993
Proposal, F1_nsga2	F1	0.1041666666666666
Proposal, F1_nsga2	F1	0.2007575757575757
Proposal, F1_nsga2	F1	0.1333333333333333
Proposal, F1_nsga2	F1	0.1833333333333333
Proposal, F1_nsga2	F1	0.0574912891986062
Proposal, F1_nsga2	F1	0.2039215686274509
Proposal, F1_nsga2	F1	0.0185365853658536
Proposal, F1_nsga2	F1	0.0830039525691699
Proposal, F1_nsga2	F1	0.0398860398860398
Proposal, F1_nsga2	F1	0.0595238095238094
Proposal, F1_nsga2	F1	0.053475935828877
Proposal, F1_nsga2	F1	0.0262068965517241
Proposal, F1_rnsga2	F1	0.1111111111111111
Proposal, F1_rnsga2	F1	0.1701902748414376
Proposal, F1_rnsga2	F1	0.0952380952380952
Proposal, F1_rnsga2	F1	0.0760233918128654
Proposal, F1_rnsga2	F1	0.1173076923076922
Proposal, F1_rnsga2	F1	0.0064153969526864
Proposal, F1_rnsga2	F1	0.1466165413533834
Proposal, F1_rnsga2	F1	0.0848861283643891
Proposal, F1_rnsga2	F1	0.2407407407407407
Proposal, F1_rnsga2	F1	0.0571428571428571
Proposal, F1_rnsga2	F1	0.067774936061381
Proposal, F1_rnsga2	F1	0.2218468468468468
Proposal, F1_rnsga2	F1	0.1027966742252456
Proposal, F1_rnsga2	F1	0.1658986175115207
Proposal, F1_rnsga2	F1	0.0045167118337849
Proposal, F1_rnsga2	F1	0.2476190476190476
Proposal, F1_rnsga2	F1	0.2159090909090909
Proposal, F1_rnsga2	F1	0.1847745750184774
Proposal, F1_rnsga2	F1	0.1286549707602339
Proposal, F1_rnsga2	F1	0.21
Proposal, F1_rnsga2	F1	0.0301932367149758
Proposal, F1_rnsga2	F1	0.1229166666666666
Proposal, F1_rnsga2	F1	0.0639097744360902
Proposal, F1_rnsga2	F1	0.2073170731707317
Proposal, F1_rnsga2	F1	0.0180275715800636
Proposal, F1_rnsga2	F1	0.1666666666666666
Proposal, F1_rnsga2	F1	0.0021367521367521
Proposal, F1_rnsga2	F1	0.0652173913043478
Proposal, F1_rnsga2	F1	0.0159198113207547
Proposal, F1_rnsga2	F1	0.0424242424242424
Proposal, F2_nsga2	F1	0.0166666666666666
Proposal, F2_nsga2	F1	0.0986842105263157
Proposal, F2_nsga2	F1	0.0294117647058823
Proposal, F2_nsga2	F1	0.0501672240802675
Proposal, F2_nsga2	F1	0.1363636363636364
Proposal, F2_nsga2	F1	0.0262664165103189
Proposal, F2_nsga2	F1	0.1823308270676691
Proposal, F2_nsga2	F1	0.0341463414634146
Proposal, F2_nsga2	F1	0.2069597069597069
Proposal, F2_nsga2	F1	0.0416666666666666
Proposal, F2_nsga2	F1	0.0333333333333333
Proposal, F2_nsga2	F1	0.0879765395894427
Proposal, F2_nsga2	F1	0.0914285714285714
Proposal, F2_nsga2	F1	0.0952380952380952
Proposal, F2_nsga2	F1	0.0588235294117647
Proposal, F2_nsga2	F1	0.0714285714285714
Proposal, F2_nsga2	F1	0.2137931034482758
Proposal, F2_nsga2	F1	0.1352941176470588
Proposal, F2_nsga2	F1	0.1494252873563218
Proposal, F2_nsga2	F1	0.2138888888888888
Proposal, F2_nsga2	F1	0.1333333333333333
Proposal, F2_nsga2	F1	0.2285714285714285
Proposal, F2_nsga2	F1	0.0117117117117117
Proposal, F2_nsga2	F1	0.2261904761904762
Proposal, F2_nsga2	F1	0.06656346749226
Proposal, F2_nsga2	F1	0.0833333333333333
Proposal, F2_nsga2	F1	0.0185185185185185
Proposal, F2_nsga2	F1	0.054029304029304
Proposal, F2_nsga2	F1	0.0549860205032618
Proposal, F2_nsga2	F1	0.0054945054945054
Proposal, F2_rnsga2	F1	0.1111111111111111
Proposal, F2_rnsga2	F1	0.1701902748414376
Proposal, F2_rnsga2	F1	0.0853658536585366
Proposal, F2_rnsga2	F1	0.1085972850678733
Proposal, F2_rnsga2	F1	0.1287037037037037
Proposal, F2_rnsga2	F1	0.0064153969526864
Proposal, F2_rnsga2	F1	0.0670498084291187
Proposal, F2_rnsga2	F1	0.0467479674796748
Proposal, F2_rnsga2	F1	0.2407407407407407
Proposal, F2_rnsga2	F1	0.0210526315789473
Proposal, F2_rnsga2	F1	0.1136363636363636
Proposal, F2_rnsga2	F1	0.1936758893280632
Proposal, F2_rnsga2	F1	0.0914285714285714
Proposal, F2_rnsga2	F1	0.1644444444444444
Proposal, F2_rnsga2	F1	0.0105820105820105
Proposal, F2_rnsga2	F1	0.2142857142857143
Proposal, F2_rnsga2	F1	0.2371794871794871
Proposal, F2_rnsga2	F1	0.1846774193548386
Proposal, F2_rnsga2	F1	0.1416666666666666
Proposal, F2_rnsga2	F1	0.21
Proposal, F2_rnsga2	F1	0.0303030303030303
Proposal, F2_rnsga2	F1	0.0333333333333333
Proposal, F2_rnsga2	F1	0.0380952380952381
Proposal, F2_rnsga2	F1	0.2105263157894736
Proposal, F2_rnsga2	F1	0.0367892976588629
Proposal, F2_rnsga2	F1	0.0833333333333333
Proposal, F2_rnsga2	F1	0.0185185185185185
Proposal, F2_rnsga2	F1	0.0109649122807017
Proposal, F2_rnsga2	F1	0.0719780219780219
Proposal, F2_rnsga2	F1	0.0121212121212121
Proposal, F3_nsga2	F1	0.0166666666666666
Proposal, F3_nsga2	F1	0.0723684210526315
Proposal, F3_nsga2	F1	0.0874384236453201
Proposal, F3_nsga2	F1	0.0501672240802675
Proposal, F3_nsga2	F1	0.1353383458646616
Proposal, F3_nsga2	F1	0.0150537634408602
Proposal, F3_nsga2	F1	0.19
Proposal, F3_nsga2	F1	0.0408653846153846
Proposal, F3_nsga2	F1	0.2291666666666666
Proposal, F3_nsga2	F1	0.0054054054054054
Proposal, F3_nsga2	F1	0.0333333333333333
Proposal, F3_nsga2	F1	0.1200980392156862
Proposal, F3_nsga2	F1	0.0914285714285714
Proposal, F3_nsga2	F1	0.1282051282051282
Proposal, F3_nsga2	F1	0.0416666666666666
Proposal, F3_nsga2	F1	0.2128205128205127
Proposal, F3_nsga2	F1	0.1870967741935483
Proposal, F3_nsga2	F1	0.1330827067669173
Proposal, F3_nsga2	F1	0.1282051282051282
Proposal, F3_nsga2	F1	0.1853146853146853
Proposal, F3_nsga2	F1	0.1698717948717948
Proposal, F3_nsga2	F1	0.0462184873949579
Proposal, F3_nsga2	F1	0.0117117117117117
Proposal, F3_nsga2	F1	0.2355889724310776
Proposal, F3_nsga2	F1	0.0909090909090909
Proposal, F3_nsga2	F1	0.1073717948717948
Proposal, F3_nsga2	F1	0.0177865612648221
Proposal, F3_nsga2	F1	0.054029304029304
Proposal, F3_nsga2	F1	0.0549860205032618
Proposal, F3_nsga2	F1	0.0752314814814814
Proposal, F3_rnsga2	F1	0.1111111111111111
Proposal, F3_rnsga2	F1	0.1701902748414376
Proposal, F3_rnsga2	F1	0.0853658536585366
Proposal, F3_rnsga2	F1	0.1214285714285714
Proposal, F3_rnsga2	F1	0.1287037037037037
Proposal, F3_rnsga2	F1	0.0064153969526864
Proposal, F3_rnsga2	F1	0.0508771929824561
Proposal, F3_rnsga2	F1	0.0595238095238094
Proposal, F3_rnsga2	F1	0.2142857142857143
Proposal, F3_rnsga2	F1	0.0321637426900584
Proposal, F3_rnsga2	F1	0.1136363636363636
Proposal, F3_rnsga2	F1	0.1200980392156862
Proposal, F3_rnsga2	F1	0.0914285714285714
Proposal, F3_rnsga2	F1	0.1644444444444444
Proposal, F3_rnsga2	F1	0.0666666666666667
Proposal, F3_rnsga2	F1	0.2476190476190476
Proposal, F3_rnsga2	F1	0.202020202020202
Proposal, F3_rnsga2	F1	0.1846774193548386
Proposal, F3_rnsga2	F1	0.1416666666666666
Proposal, F3_rnsga2	F1	0.21
Proposal, F3_rnsga2	F1	0.1186813186813187
Proposal, F3_rnsga2	F1	0.0843137254901961
Proposal, F3_rnsga2	F1	0.0787545787545787
Proposal, F3_rnsga2	F1	0.1782094594594594
Proposal, F3_rnsga2	F1	0.0058536585365853
Proposal, F3_rnsga2	F1	0.125
Proposal, F3_rnsga2	F1	0.0021367521367521
Proposal, F3_rnsga2	F1	0.0109649122807017
Proposal, F3_rnsga2	F1	0.0829131652661063
Proposal, F3_rnsga2	F1	0.0424242424242424
Proposal, F4_nsga2	F1	0.0961538461538461
Proposal, F4_nsga2	F1	0.0986842105263157
Proposal, F4_nsga2	F1	0.0477453580901857
Proposal, F4_nsga2	F1	0.0501672240802675
Proposal, F4_nsga2	F1	0.0
Proposal, F4_nsga2	F1	0.0262664165103189
Proposal, F4_nsga2	F1	0.173076923076923
Proposal, F4_nsga2	F1	0.0111111111111111
Proposal, F4_nsga2	F1	0.2215384615384615
Proposal, F4_nsga2	F1	0.035190615835777
Proposal, F4_nsga2	F1	0.0309090909090908
Proposal, F4_nsga2	F1	0.0879765395894427
Proposal, F4_nsga2	F1	0.042016806722689
Proposal, F4_nsga2	F1	0.1282051282051282
Proposal, F4_nsga2	F1	0.0588235294117647
Proposal, F4_nsga2	F1	0.3771428571428571
Proposal, F4_nsga2	F1	0.2529644268774703
Proposal, F4_nsga2	F1	0.1758928571428571
Proposal, F4_nsga2	F1	0.1923076923076923
Proposal, F4_nsga2	F1	0.1916666666666666
Proposal, F4_nsga2	F1	0.75
Proposal, F4_nsga2	F1	0.3363095238095238
Proposal, F4_nsga2	F1	0.0619047619047619
Proposal, F4_nsga2	F1	0.2615384615384615
Proposal, F4_nsga2	F1	0.0909090909090909
Proposal, F4_nsga2	F1	0.0739130434782608
Proposal, F4_nsga2	F1	0.0208333333333333
Proposal, F4_nsga2	F1	0.054029304029304
Proposal, F4_nsga2	F1	0.0549860205032618
Proposal, F4_nsga2	F1	0.0466666666666666
Proposal, F4_rnsga2	F1	0.1111111111111111
Proposal, F4_rnsga2	F1	0.140546006066734
Proposal, F4_rnsga2	F1	0.0439814814814814
Proposal, F4_rnsga2	F1	0.1407563025210084
Proposal, F4_rnsga2	F1	0.2007722007722008
Proposal, F4_rnsga2	F1	0.0064153969526864
Proposal, F4_rnsga2	F1	0.1466165413533834
Proposal, F4_rnsga2	F1	0.0467479674796748
Proposal, F4_rnsga2	F1	0.2407407407407407
Proposal, F4_rnsga2	F1	0.0666666666666667
Proposal, F4_rnsga2	F1	0.1136363636363636
Proposal, F4_rnsga2	F1	0.1716129032258064
Proposal, F4_rnsga2	F1	0.1027966742252456
Proposal, F4_rnsga2	F1	0.1644444444444444
Proposal, F4_rnsga2	F1	0.0470035252643948
Proposal, F4_rnsga2	F1	0.2476190476190476
Proposal, F4_rnsga2	F1	0.2159090909090909
Proposal, F4_rnsga2	F1	0.1585081585081585
Proposal, F4_rnsga2	F1	0.0492424242424242
Proposal, F4_rnsga2	F1	0.21
Proposal, F4_rnsga2	F1	0.0484472049689441
Proposal, F4_rnsga2	F1	0.0928853754940711
Proposal, F4_rnsga2	F1	0.0380952380952381
Proposal, F4_rnsga2	F1	0.2556776556776556
Proposal, F4_rnsga2	F1	0.0367892976588629
Proposal, F4_rnsga2	F1	0.1373517786561265
Proposal, F4_rnsga2	F1	0.0021367521367521
Proposal, F4_rnsga2	F1	0.0109649122807017
Proposal, F4_rnsga2	F1	0.0715667311411992
Proposal, F4_rnsga2	F1	0.0150537634408602
Proposal, F5_nsga2	F1	0.0166666666666666
Proposal, F5_nsga2	F1	0.1271739130434782
Proposal, F5_nsga2	F1	0.0573770491803278
Proposal, F5_nsga2	F1	0.0501672240802675
Proposal, F5_nsga2	F1	0.1666666666666666
Proposal, F5_nsga2	F1	0.0548837209302325
Proposal, F5_nsga2	F1	0.0742857142857142
Proposal, F5_nsga2	F1	0.0027777777777777
Proposal, F5_nsga2	F1	0.2215384615384615
Proposal, F5_nsga2	F1	0.0215686274509804
Proposal, F5_nsga2	F1	0.0119047619047618
Proposal, F5_nsga2	F1	0.0879765395894427
Proposal, F5_nsga2	F1	0.0351864883884588
Proposal, F5_nsga2	F1	0.1282051282051282
Proposal, F5_nsga2	F1	0.0288461538461538
Proposal, F5_nsga2	F1	0.28125
Proposal, F5_nsga2	F1	0.2581818181818182
Proposal, F5_nsga2	F1	0.2307692307692307
Proposal, F5_nsga2	F1	0.1505376344086021
Proposal, F5_nsga2	F1	0.2291666666666666
Proposal, F5_nsga2	F1	0.55
Proposal, F5_nsga2	F1	0.3714285714285714
Proposal, F5_nsga2	F1	0.027537372147915
Proposal, F5_nsga2	F1	0.2615384615384615
Proposal, F5_nsga2	F1	0.0533088235294117
Proposal, F5_nsga2	F1	0.0806270996640537
Proposal, F5_nsga2	F1	0.0208333333333333
Proposal, F5_nsga2	F1	0.054029304029304
Proposal, F5_nsga2	F1	0.0549860205032618
Proposal, F5_nsga2	F1	0.0466666666666666
Proposal, F5_rnsga2	F1	0.1111111111111111
Proposal, F5_rnsga2	F1	0.1467391304347826
Proposal, F5_rnsga2	F1	0.0714285714285714
Proposal, F5_rnsga2	F1	0.1214285714285714
Proposal, F5_rnsga2	F1	0.1642857142857143
Proposal, F5_rnsga2	F1	0.0064153969526864
Proposal, F5_rnsga2	F1	0.1466165413533834
Proposal, F5_rnsga2	F1	0.0848861283643891
Proposal, F5_rnsga2	F1	0.2391666666666667
Proposal, F5_rnsga2	F1	0.0571428571428571
Proposal, F5_rnsga2	F1	0.067774936061381
Proposal, F5_rnsga2	F1	0.1716129032258064
Proposal, F5_rnsga2	F1	0.0925925925925926
Proposal, F5_rnsga2	F1	0.1644444444444444
Proposal, F5_rnsga2	F1	0.0045167118337849
Proposal, F5_rnsga2	F1	0.1587301587301587
Proposal, F5_rnsga2	F1	0.2159090909090909
Proposal, F5_rnsga2	F1	0.1847745750184774
Proposal, F5_rnsga2	F1	0.0535714285714285
Proposal, F5_rnsga2	F1	0.21
Proposal, F5_rnsga2	F1	0.0303030303030303
Proposal, F5_rnsga2	F1	0.1229166666666666
Proposal, F5_rnsga2	F1	0.0380952380952381
Proposal, F5_rnsga2	F1	0.1771929824561403
Proposal, F5_rnsga2	F1	0.0500641848523748
Proposal, F5_rnsga2	F1	0.1666666666666666
Proposal, F5_rnsga2	F1	0.0013227513227513
Proposal, F5_rnsga2	F1	0.0109649122807017
Proposal, F5_rnsga2	F1	0.0545212765957446
Proposal, F5_rnsga2	F1	0.0150537634408602
Voting, VotingClassifier	F1	0.1809523809523809
Voting, VotingClassifier	F1	0.1149425287356322
Voting, VotingClassifier	F1	0.0317782285327924
Voting, VotingClassifier	F1	0.1551724137931034
Voting, VotingClassifier	F1	0.1285714285714285
Voting, VotingClassifier	F1	0.0648604269293924
Voting, VotingClassifier	F1	0.1638176638176638
Voting, VotingClassifier	F1	0.0254506892895016
Voting, VotingClassifier	F1	0.2115384615384615
Voting, VotingClassifier	F1	0.0266009852216748
Voting, VotingClassifier	F1	0.0016420361247947
Voting, VotingClassifier	F1	0.1334310850439882
Voting, VotingClassifier	F1	0.0806451612903225
Voting, VotingClassifier	F1	0.1066666666666666
Voting, VotingClassifier	F1	0.0222222222222222
Voting, VotingClassifier	F1	0.1563706563706563
Voting, VotingClassifier	F1	0.2645502645502645
Voting, VotingClassifier	F1	0.21875
Voting, VotingClassifier	F1	0.1481481481481481
Voting, VotingClassifier	F1	0.1259259259259259
Voting, VotingClassifier	F1	0.0791666666666666
Voting, VotingClassifier	F1	0.203416149068323
Voting, VotingClassifier	F1	0.0276785714285714
Voting, VotingClassifier	F1	0.25
Voting, VotingClassifier	F1	0.0784313725490196
Voting, VotingClassifier	F1	0.1618181818181818
Voting, VotingClassifier	F1	0.0694444444444444
Voting, VotingClassifier	F1	0.0432330827067669
Voting, VotingClassifier	F1	0.0459770114942528
Voting, VotingClassifier	F1	0.0338164251207729
scikit-lego, DemographicParityClassifier	F1	0.0078369905956112
scikit-lego, DemographicParityClassifier	F1	0.0896739130434782
scikit-lego, DemographicParityClassifier	F1	0.0666666666666666
scikit-lego, DemographicParityClassifier	F1	0.1851851851851852
scikit-lego, DemographicParityClassifier	F1	0.2432795698924731
scikit-lego, DemographicParityClassifier	F1	0.0214285714285714
scikit-lego, DemographicParityClassifier	F1	0.1373626373626373
scikit-lego, DemographicParityClassifier	F1	0.0343137254901961
