Technique	variable	value
Proposal, F5_rnsga2	F1	0.0032378177108628
Proposal, F5_rnsga2	F1	0.0152927336892588
Proposal, F5_rnsga2	F1	0.0013216020754047
Proposal, F5_rnsga2	F1	0.0055704099821746
Proposal, F5_rnsga2	F1	0.0164965889799756
Proposal, F5_rnsga2	F1	0.0013209700793864
Proposal, F5_rnsga2	F1	0.0097201330963125
Voting, VotingClassifier	F1	0.0001758566949856
Voting, VotingClassifier	F1	0.0071798871404321
Voting, VotingClassifier	F1	0.011268817204301
Voting, VotingClassifier	F1	0.0035277053202093
Voting, VotingClassifier	F1	0.0074846625766871
Voting, VotingClassifier	F1	0.0017256462185578
Voting, VotingClassifier	F1	0.0051866966423928
Voting, VotingClassifier	F1	0.0043223180076628
Voting, VotingClassifier	F1	0.0259340887961355
Voting, VotingClassifier	F1	0.0012364926616848
Voting, VotingClassifier	F1	0.0081684981684981
Voting, VotingClassifier	F1	0.0186518223858815
Voting, VotingClassifier	F1	0.0239860390079158
Voting, VotingClassifier	F1	0.0036912894055751
Voting, VotingClassifier	F1	0.0163139329805996
Voting, VotingClassifier	F1	0.0168382798304058
Voting, VotingClassifier	F1	0.0026162790697674
Voting, VotingClassifier	F1	0.004341488546261
Voting, VotingClassifier	F1	0.0115581446624812
Voting, VotingClassifier	F1	0.0012257633162469
Voting, VotingClassifier	F1	0.0043517515348501
Voting, VotingClassifier	F1	0.025291983045162
Voting, VotingClassifier	F1	0.0127146272549445
Voting, VotingClassifier	F1	0.0028160646387832
Voting, VotingClassifier	F1	0.0152927336892588
Voting, VotingClassifier	F1	0.0013216020754047
Voting, VotingClassifier	F1	0.0055704099821746
Voting, VotingClassifier	F1	0.0167232277526395
Voting, VotingClassifier	F1	0.0013209700793864
Voting, VotingClassifier	F1	0.0099301652188724
